data_id,item_id,language,form,item_kind,category,uni_lemma,lexical_category,date_of_test,age,comprehension,production,is_norming,child_id
5212,item_12,Hindi,Short Form of Words and Sentences,combine,locations,bottle,other,2010-06-19,19,103,376,TRUE,53091
5213,item_14,English (American),Words and Gestures,gestures_objects,question_words,toothbrush,noun,2010-08-29,40,148,178,TRUE,84035
5214,item_6,Japanese,Short Form of Words and Gestures,gestures_adult,outside,spoon,other,2010-02-14,18,226,638,TRUE,96869
5215,item_20,Turkish,Short Form of Words and Sentences,how_use_words,furniture_rooms,hat,verb,2010-02-17,49,260,525,TRUE,10807
5216,item_7,Chinese,Short Form of Words and Gestures,word_forms_nouns,helping_verbs,daddy,other,2010-11-10,25,248,357,TRUE,34592
5217,item_1,Russian,Short Form of Words and Sentences,word_forms_nouns,helping_verbs,apple,verb,2010-09-30,30,146,434,TRUE,92750
5218,item_4,Bengali,Words and Gestures,gestures_adult,outside,banana,verb,2010-11-05,38,102,111,TRUE,32385
5219,item_20,Arabic,Short Form of Words and Gestures,word_endings,furniture_rooms,cat,adjective,2010-11-25,27,283,426,FALSE,74913
5220,item_6,Spanish,Short Form of Words and Gestures,gestures_objects,animals,ice cream,verb,2010-05-23,51,576,472,FALSE,16504
5221,item_8,Bengali,Words and Gestures,gestures_games,body_parts,baby,verb,2010-05-30,39,796,645,FALSE,28593
5222,item_9,Swedish,Words and Gestures,word_endings,furniture_rooms,toothbrush,adjective,2010-04-21,31,788,394,FALSE,99978
5223,item_17,Italian,Words and Sentences,combine,toys,bee,other,2010-05-07,18,149,256,FALSE,72606
5224,item_8,Bengali,Short Form of Words and Sentences,gestures_adult,sounds,blanket,other,2010-09-13,34,489,642,TRUE,70854
5225,item_14,Turkish,Words and Sentences,combine,furniture_rooms,cat,other,2010-05-19,28,648,673,FALSE,23259
5226,item_1,Thai,Short Form of Words and Gestures,gestures_parent,animals,frog,verb,2010-12-27,55,406,412,TRUE,74993
5227,item_16,Portuguese,Words and Gestures,gestures_adult,helping_verbs,bottle,other,2010-03-02,49,394,311,TRUE,78144
5228,item_4,Turkish,Words and Sentences,gestures_objects,furniture_rooms,blanket,verb,2010-03-10,35,526,268,TRUE,91837
5229,item_14,Japanese,Short Form of Words and Gestures,word,outside,mommy,adjective,2010-08-21,59,710,636,TRUE,32423
5230,item_16,French,Short Form of Words and Gestures,first_signs,question_words,toothbrush,noun,2010-04-05,20,364,600,FALSE,52508
5231,item_15,Korean,Short Form of Words and Sentences,word,animals,sandwich,verb,2010-11-24,22,239,341,TRUE,97410
5232,item_6,Spanish,Short Form of Words and Gestures,starting_to_talk,outside,cheese,other,2010-05-28,21,698,353,TRUE,14236
5233,item_20,Swedish,Words and Gestures,gestures_adult,household,elephant,noun,2010-10-14,52,558,243,FALSE,55345
5234,item_17,Thai,Words and Gestures,word_forms_nouns,vehicles,baby,verb,2010-04-29,60,296,253,FALSE,73696
5235,item_1,Vietnamese,Words and Sentences,gestures_objects,games_routines,pants,other,2010-08-13,38,140,516,TRUE,69433
5236,item_11,Vietnamese,Words and Gestures,gestures_objects,people,dog,adjective,2010-02-10,32,387,404,TRUE,20274
5237,item_5,Korean,Short Form of Words and Gestures,starting_to_talk,household,bee,adjective,2010-04-16,19,542,266,TRUE,32700
5238,item_13,English (American),Short Form of Words and Gestures,gestures_first,descriptive_words,hat,verb,2010-05-03,31,762,581,FALSE,81716
5239,item_17,Hindi,Short Form of Words and Sentences,gestures_first,games_routines,elephant,verb,2010-04-12,50,168,545,FALSE,27411
5240,item_7,Japanese,Words and Sentences,phrases,games_routines,sandwich,noun,2010-07-11,41,743,272,FALSE,82415
5241,item_1,Korean,Short Form of Words and Sentences,complexity,food_drink,apple,other,2010-09-26,56,158,264,FALSE,86864
5242,item_16,Portuguese,Words and Gestures,word_forms_nouns,games_routines,blanket,other,2010-05-01,59,790,564,TRUE,63803
5243,item_15,Italian,Words and Gestures,first_signs,food_drink,shoe,verb,2010-10-07,26,567,433,FALSE,52083
5244,item_19,Hindi,Short Form of Words and Sentences,word_forms_verbs,time_words,pants,verb,2010-08-28,25,747,272,FALSE,62095
5245,item_2,Turkish,Words and Sentences,gestures_adult,time_words,crocodile,verb,2010-06-30,25,198,693,TRUE,25860
5246,item_12,Japanese,Words and Sentences,word_forms_nouns,household,dog,adjective,2010-10-29,18,576,300,TRUE,73504
5247,item_17,English (American),Short Form of Words and Sentences,word_forms_nouns,descriptive_words,dog,adjective,2010-07-30,21,695,628,TRUE,60747
5248,item_7,Hindi,Words and Sentences,phrases,toys,cheese,other,2010-01-06,31,319,257,TRUE,28834
5249,item_16,German,Short Form of Words and Gestures,how_use_words,locations,dog,verb,2010-11-22,49,235,113,TRUE,75802
5250,item_3,Dutch,Words and Sentences,gestures_games,vehicles,banana,other,2010-09-26,27,331,306,FALSE,30958
5251,item_4,Hindi,Short Form of Words and Sentences,how_use_words,sounds,fish (animal),verb,2010-04-11,26,367,119,TRUE,40024
5252,item_14,German,Short Form of Words and Sentences,complexity,animals,blanket,noun,2010-04-14,48,689,122,TRUE,58210
5253,item_5,Korean,Short Form of Words and Sentences,word_forms_verbs,outside,tissue,other,2010-05-30,30,109,138,TRUE,93326
5254,item_20,Arabic,Words and Sentences,phrases,clothing,blanket,verb,2010-02-17,27,126,221,TRUE,98367
5255,item_14,Dutch,Short Form of Words and Sentences,word_forms_nouns,animals,juice,noun,2010-11-26,45,491,423,FALSE,24420
5256,item_8,Dutch,Short Form of Words and Sentences,gestures_objects,games_routines,mommy,adjective,2010-04-09,23,715,208,FALSE,60063
5257,item_11,Thai,Words and Gestures,combine,quantifiers,elephant,verb,2010-06-28,19,288,461,FALSE,49601
5258,item_10,English (American),Short Form of Words and Gestures,starting_to_talk,action_words,bottle,adjective,2010-06-14,39,726,527,FALSE,70943
5259,item_17,Bengali,Short Form of Words and Sentences,phrases,clothing,daddy,other,2010-08-14,56,252,548,TRUE,94121
5260,item_16,Hindi,Short Form of Words and Sentences,word,time_words,cat,verb,2010-02-12,56,227,223,TRUE,20935
5261,item_7,Portuguese,Words and Gestures,word_endings_nouns,question_words,cheese,other,2010-03-25,45,708,146,TRUE,61338
5262,item_20,Swedish,Short Form of Words and Gestures,complexity,time_words,baby,verb,2010-04-02,36,749,176,TRUE,90162
5263,item_10,Russian,Short Form of Words and Sentences,word_forms_nouns,locations,chocolate,other,2010-07-31,36,697,554,FALSE,12616
5264,item_10,Korean,Short Form of Words and Sentences,starting_to_talk,outside,frog,noun,2010-05-29,28,124,381,TRUE,42247
5265,item_7,Chinese,Words and Sentences,word_endings_nouns,quantifiers,pants,noun,2010-01-18,41,618,148,TRUE,97015
5266,item_16,Japanese,Words and Sentences,combine,furniture_rooms,chocolate,other,2010-12-07,57,584,291,FALSE,76271
5267,item_11,French,Words and Gestures,starting_to_talk,outside,knife,verb,2010-01-25,31,121,578,TRUE,32724
5268,item_8,Turkish,Short Form of Words and Sentences,starting_to_talk,outside,blanket,adjective,2010-04-03,24,409,329,FALSE,77891
5269,item_17,Turkish,Words and Sentences,word_endings,action_words,shoe,verb,2010-03-30,54,171,489,FALSE,80112
5270,item_8,Japanese,Words and Sentences,gestures_first,food_drink,blanket,verb,2010-10-27,21,423,463,TRUE,89677
5271,item_6,Vietnamese,Words and Sentences,starting_to_talk,locations,frog,noun,2010-11-13,41,680,502,FALSE,10441
5272,item_15,English (American),Short Form of Words and Sentences,word_endings_verbs,time_words,juice,adjective,2010-08-01,27,191,308,FALSE,40773
5273,item_17,Spanish,Words and Gestures,gestures_parent,clothing,cheese,verb,2010-10-23,59,415,659,TRUE,90640
5274,item_10,Swedish,Words and Gestures,phrases,vehicles,toothbrush,verb,2010-01-25,59,713,676,FALSE,58607
5275,item_1,Hindi,Words and Sentences,gestures_games,people,carrot,other,2010-08-07,53,427,410,TRUE,32366
5276,item_14,Bengali,Words and Sentences,first_signs,animals,apple,noun,2010-01-24,49,463,606,FALSE,85749
5277,item_19,Dutch,Short Form of Words and Gestures,gestures_parent,quantifiers,mommy,adjective,2010-11-30,44,612,673,FALSE,83527
5278,item_5,Spanish,Short Form of Words and Sentences,word_endings_nouns,people,fish (animal),other,2010-03-10,28,303,507,FALSE,96121
5279,item_11,German,Short Form of Words and Gestures,gestures_objects,animals,pants,verb,2010-02-23,21,431,106,TRUE,21711
5280,item_13,Vietnamese,Words and Gestures,gestures_objects,furniture_rooms,carrot,verb,2010-11-27,55,465,586,TRUE,32178
5281,item_10,Swedish,Words and Sentences,word,time_words,carrot,verb,2010-01-22,52,727,235,FALSE,44725
5282,item_5,German,Short Form of Words and Sentences,word,pronouns,pants,verb,2010-02-20,36,760,595,TRUE,94147
5283,item_6,Italian,Short Form of Words and Gestures,first_signs,places,cat,other,2010-12-14,26,389,298,TRUE,21664
5284,item_13,Hindi,Short Form of Words and Gestures,how_use_words,outside,juice,other,2010-02-26,20,641,596,TRUE,49555
5285,item_17,Vietnamese,Short Form of Words and Sentences,gestures_adult,people,carrot,noun,2010-04-15,39,625,320,FALSE,35009
5286,item_11,Thai,Short Form of Words and Gestures,first_signs,vehicles,dog,verb,2010-03-07,36,119,441,TRUE,73042
5287,item_14,Swedish,Short Form of Words and Gestures,gestures_objects,outside,juice,other,2010-01-14,43,189,555,TRUE,90942
5288,item_6,Portuguese,Short Form of Words and Sentences,word_endings_verbs,clothing,hat,noun,2010-08-24,28,584,543,FALSE,91752
5289,item_6,Swedish,Short Form of Words and Sentences,starting_to_talk,places,apple,noun,2010-05-28,26,566,523,FALSE,98826
5290,item_13,English (American),Words and Gestures,word_forms_verbs,sounds,frog,noun,2010-12-31,23,667,518,TRUE,43238
5291,item_7,English (American),Words and Gestures,phrases,toys,crocodile,other,2010-11-05,53,113,525,FALSE,45332
5292,item_16,English (American),Words and Sentences,gestures_games,connecting_words,shoe,other,2010-02-27,43,525,167,FALSE,37736
5293,item_11,Arabic,Short Form of Words and Sentences,gestures_parent,places,fish (animal),other,2010-02-09,55,427,230,TRUE,41080
5294,item_12,French,Words and Sentences,first_signs,descriptive_words,frog,other,2010-09-09,20,559,226,FALSE,77559
5295,item_10,Dutch,Words and Gestures,gestures_objects,connecting_words,ice cream,adjective,2010-04-30,59,762,139,TRUE,89871
5296,item_17,Italian,Short Form of Words and Sentences,gestures_first,body_parts,tissue,verb,2010-12-17,47,360,247,FALSE,58046
5297,item_11,Japanese,Short Form of Words and Sentences,word_endings_nouns,helping_verbs,shoe,verb,2010-06-20,40,703,361,FALSE,91239
5298,item_7,German,Words and Gestures,how_use_words,games_routines,pants,adjective,2010-03-05,37,318,576,TRUE,54119
5299,item_5,Korean,Words and Gestures,word_endings,quantifiers,hat,adjective,2010-04-19,34,210,487,TRUE,85025
5300,item_18,Spanish,Short Form of Words and Gestures,word_forms_nouns,sounds,chocolate,verb,2010-06-20,36,199,442,FALSE,62617
5301,item_18,Arabic,Short Form of Words and Sentences,word_endings_nouns,sounds,cat,noun,2010-01-22,20,740,526,FALSE,95024
5302,item_11,English (American),Words and Gestures,how_use_words,games_routines,pizza,other,2010-03-29,24,772,342,TRUE,73994
5303,item_14,French,Short Form of Words and Gestures,phrases,sounds,tissue,verb,2010-04-14,25,369,403,FALSE,48775
5304,item_2,Dutch,Short Form of Words and Sentences,starting_to_talk,quantifiers,banana,noun,2010-03-23,58,741,563,FALSE,49825
5305,item_17,Thai,Words and Gestures,gestures_games,food_drink,blanket,adjective,2010-05-19,50,474,584,TRUE,74887
5306,item_12,Thai,Short Form of Words and Sentences,phrases,food_drink,banana,other,2010-06-09,50,698,202,TRUE,92675
5307,item_8,Thai,Short Form of Words and Gestures,how_use_words,animals,shoe,verb,2010-06-03,51,205,603,TRUE,24868
5308,item_3,Arabic,Short Form of Words and Gestures,gestures_objects,descriptive_words,giraffe,adjective,2010-03-28,54,520,502,TRUE,63559
5309,item_15,German,Words and Gestures,starting_to_talk,vehicles,bee,verb,2010-01-26,41,174,465,TRUE,18314
5310,item_12,Russian,Words and Gestures,first_signs,outside,spoon,adjective,2010-10-13,53,509,335,TRUE,90799
5311,item_4,Hindi,Words and Sentences,word_endings,games_routines,knife,other,2010-04-01,46,662,429,FALSE,31420
5312,item_2,Swedish,Short Form of Words and Sentences,word_forms_verbs,quantifiers,elephant,verb,2010-11-11,19,395,602,TRUE,68452
5313,item_19,Bengali,Words and Sentences,first_signs,outside,juice,other,2010-04-25,26,559,545,TRUE,66049
5314,item_1,English (American),Words and Sentences,word,furniture_rooms,blanket,other,2010-05-15,23,201,617,TRUE,66809
5315,item_20,Swedish,Short Form of Words and Gestures,word_forms_nouns,toys,mommy,other,2010-07-13,33,518,211,TRUE,19139
5316,item_3,Japanese,Short Form of Words and Sentences,how_use_words,toys,juice,noun,2010-08-30,20,764,134,FALSE,69735
5317,item_17,Chinese,Short Form of Words and Sentences,gestures_objects,sounds,fish (animal),other,2010-01-07,47,117,374,TRUE,72338
5318,item_2,Korean,Short Form of Words and Gestures,gestures_games,toys,pizza,other,2010-06-04,40,245,409,FALSE,40154
5319,item_13,Japanese,Words and Gestures,word_forms_nouns,clothing,bee,verb,2010-05-27,51,214,168,TRUE,85826
5320,item_1,Swedish,Words and Gestures,gestures_parent,toys,crocodile,adjective,2010-11-11,54,389,110,FALSE,72497
5321,item_19,English (American),Words and Gestures,how_use_words,household,chocolate,verb,2010-09-24,54,185,626,FALSE,81244
5322,item_15,Korean,Words and Gestures,gestures_adult,food_drink,daddy,noun,2010-02-27,27,180,692,FALSE,87595
5323,item_8,Bengali,Short Form of Words and Sentences,gestures_adult,vehicles,hat,other,2010-02-08,48,204,412,TRUE,91958
5324,item_1,Vietnamese,Words and Gestures,gestures_games,pronouns,ice cream,verb,2010-06-04,23,774,567,TRUE,54022
5325,item_12,Arabic,Short Form of Words and Sentences,word,clothing,crocodile,noun,2010-06-20,59,798,460,TRUE,71325
5326,item_9,Portuguese,Words and Sentences,first_signs,connecting_words,pants,noun,2010-01-07,23,507,226,FALSE,66478
5327,item_13,Thai,Words and Sentences,gestures_first,food_drink,blanket,noun,2010-04-10,55,464,136,TRUE,55707
5328,item_14,Thai,Words and Gestures,gestures_parent,sounds,tissue,verb,2010-04-16,28,452,304,TRUE,45194
5329,item_2,Italian,Words and Gestures,complexity,outside,cat,noun,2010-05-16,47,334,290,FALSE,30817
5330,item_15,English (American),Words and Gestures,phrases,places,mommy,verb,2010-03-06,39,303,108,TRUE,26053
5331,item_2,Swedish,Words and Gestures,word_endings,furniture_rooms,bread,noun,2010-09-12,51,645,410,TRUE,15652
5332,item_11,Korean,Words and Gestures,gestures_adult,clothing,hat,other,2010-10-23,25,639,232,TRUE,56269
5333,item_17,Thai,Words and Sentences,how_use_words,question_words,cat,noun,2010-11-07,19,232,176,FALSE,89188
5334,item_14,Japanese,Short Form of Words and Sentences,gestures_adult,food_drink,blanket,verb,2010-03-25,58,209,314,TRUE,15626
5335,item_14,French,Short Form of Words and Sentences,word_endings_verbs,toys,carrot,other,2010-03-07,48,558,661,FALSE,99666
5336,item_9,Chinese,Words and Gestures,combine,quantifiers,bottle,adjective,2010-03-28,53,701,449,TRUE,45814
5337,item_20,Thai,Words and Sentences,word_forms_nouns,question_words,hat,noun,2010-08-18,51,684,419,TRUE,85534
5338,item_11,Portuguese,Short Form of Words and Sentences,combine,action_words,pizza,other,2010-08-02,43,783,511,FALSE,54218
5339,item_4,Spanish,Words and Gestures,gestures_objects,games_routines,spoon,other,2010-01-14,24,609,245,FALSE,24555
5340,item_18,Spanish,Short Form of Words and Gestures,combine,time_words,banana,other,2010-09-18,45,564,182,FALSE,68104
5341,item_12,German,Words and Sentences,word_endings_verbs,furniture_rooms,daddy,other,2010-04-10,42,301,363,FALSE,93591
5342,item_7,Vietnamese,Short Form of Words and Sentences,phrases,toys,daddy,noun,2010-11-03,55,755,529,TRUE,17472
5343,item_7,Arabic,Words and Gestures,first_signs,places,carrot,noun,2010-12-14,32,543,245,FALSE,91740
5344,item_20,Bengali,Words and Gestures,combine,places,spoon,noun,2010-09-09,37,334,221,TRUE,30507
5345,item_4,Vietnamese,Words and Sentences,starting_to_talk,descriptive_words,cheese,other,2010-09-23,40,293,564,TRUE,46297
5346,item_5,Bengali,Short Form of Words and Sentences,how_use_words,animals,sandwich,verb,2010-10-30,60,621,622,FALSE,47159
5347,item_4,Arabic,Short Form of Words and Gestures,word_forms_verbs,places,daddy,other,2010-12-13,19,421,464,FALSE,19431
5348,item_17,Dutch,Words and Sentences,starting_to_talk,descriptive_words,fish (animal),adjective,2010-10-25,44,567,504,TRUE,35283
5349,item_6,English (American),Short Form of Words and Sentences,word,helping_verbs,baby,verb,2010-07-02,37,512,134,FALSE,96502
5350,item_9,Korean,Short Form of Words and Gestures,word_endings,quantifiers,dog,noun,2010-06-14,32,743,573,FALSE,52805
5351,item_5,Chinese,Words and Gestures,word_forms_nouns,vehicles,spoon,other,2010-05-21,49,399,207,FALSE,77733
5352,item_6,Vietnamese,Words and Sentences,word_endings,toys,pizza,noun,2010-06-25,29,661,309,FALSE,74190
5353,item_16,Portuguese,Short Form of Words and Sentences,word_forms_verbs,household,sandwich,noun,2010-06-13,37,753,211,FALSE,22599
5354,item_13,French,Short Form of Words and Gestures,gestures_parent,body_parts,giraffe,adjective,2010-05-14,23,583,155,TRUE,54958
5355,item_16,Hindi,Words and Gestures,combine,furniture_rooms,fish (animal),adjective,2010-10-17,23,130,517,FALSE,53785
5356,item_17,Spanish,Words and Sentences,starting_to_talk,question_words,apple,verb,2010-09-18,57,272,634,FALSE,45618
5357,item_1,Portuguese,Short Form of Words and Gestures,gestures_parent,food_drink,fish (animal),other,2010-04-05,56,371,163,TRUE,85537
5358,item_17,Korean,Short Form of Words and Sentences,phrases,outside,blanket,noun,2010-11-07,50,676,493,FALSE,76094
